Time,ID,Lat,Lon,Alt,#WiFi networks,SSID1,MAC1,Frequancy1,Signal1,SSID2,MAC2,Frequancy2,Signal2,SSID3,MAC3,Frequancy3,Signal3,SSID4,MAC4,Frequancy4,Signal4,SSID5,MAC5,Frequancy5,Signal5,SSID6,MAC6,Frequancy6,Signal6,SSID7,MAC7,Frequancy7,Signal7,SSID8,MAC8,Frequancy8,Signal8,SSID9,MAC9,Frequancy9,Signal9,SSID10,MAC10,Frequancy10,Signal10
2017-11-09 12:15:33,SM-G900F,32.10410042,35.20644141,656,8,Ariel_University,1c:b9:c4:15:fd:6c,36,-91,Ariel_University,1c:b9:c4:16:ed:fc,36,-68,Ariel_University,1c:b9:c4:16:cc:ac,44,-73,Ariel_University,1c:b9:c4:15:fd:6c,36,-74,Ariel_University,1c:b9:c4:16:04:d8,1,-75,Ariel_University,1c:b9:c4:16:04:dc,36,-79,bz300683,14:ae:db:53:3f:a5,6,-90,Ariel_University,1c:b9:c4:15:44:38,11,-90,
2017-11-09 12:15:39,SM-G900F,32.10416023,35.2064399,658,7,,1c:b9:c4:95:44:37,36,-91,Ariel_University,1c:b9:c4:16:cc:a8,11,-59,Ariel_University,1c:b9:c4:16:cc:ac,44,-61,Ariel_University,1c:b9:c4:15:fd:68,11,-79,Ariel_University,1c:b9:c4:15:44:38,11,-81,Ariel_University,1c:b9:c4:15:41:fc,44,-86,Ariel_University,8c:0c:90:2f:36:a8,6,-88,
2017-11-09 12:15:45,SM-G900F,32.10423727,35.2064629,658,8,Ariel_University,f0:b0:52:3e:ce:38,1,-92,Ariel_University,8c:0c:90:2f:cb:d8,6,-63,Ariel_University,8c:0c:90:2e:0f:c8,11,-75,bz300683,14:ae:db:53:3f:a5,6,-77,BezeqFree,06:ae:db:53:3f:a5,6,-78,Ariel_University,e0:10:7f:1e:31:58,1,-81,ariel_cyber,10:be:f5:3a:25:16,7,-87,,1c:b9:c4:96:ed:f7,36,-88,
2017-11-09 12:15:51,SM-G900F,32.10430234,35.20645336,661,7,Ariel_University,1c:b9:c4:15:33:d8,1,-88,Ariel_University,f0:b0:52:3e:d8:98,1,-77,TamiRacheli,78:11:dc:1a:cf:d0,8,-84,Ariel_University,24:c9:a1:35:aa:b8,2,-84,Ariel_University,ec:8c:a2:09:8c:68,1,-87,tatalex666_2EX,74:da:38:13:f4:8a,1,-90,Ariel_University,f0:b0:52:3e:c7:a8,11,-90,
2017-11-09 12:15:57,SM-G900F,32.10436755,35.20637162,663,3,Ariel_University,ec:8c:a2:08:95:8c,36,-91,Ariel_University,24:c9:a1:35:aa:b8,2,-78,Ariel_University,24:c9:a1:35:aa:88,1,-87,
2017-11-09 12:16:03,SM-G900F,32.10442518,35.20629139,661,7,Ariel_University,f0:b0:52:3e:c8:e8,1,-91,Ariel_University,24:c9:a1:35:aa:b8,2,-71,,8c:0c:90:b0:04:c3,11,-82,Ariel_University,8c:0c:90:30:04:c8,11,-82,Ariel_University,ec:8c:a2:08:95:8c,36,-86,Ariel_University,24:c9:a1:36:50:98,1,-86,Ariel_University,8c:0c:90:2f:d5:68,6,-89,
2017-11-09 12:16:10,SM-G900F,32.10452042,35.20627068,663,10,Ariel_University,24:c9:a1:35:aa:b8,2,-64,Ariel_University,ec:8c:a2:08:aa:d8,6,-81,Ariel_University,1c:b9:c4:15:33:d8,1,-82,Ariel_University,ec:8c:a2:08:95:88,1,-82,,ec:8c:a2:88:95:87,36,-83,Ariel_University,ec:8c:a2:08:ae:38,6,-85,,d8:38:0d:05:1a:f1,2,-86,,1c:b9:c4:95:33:d7,36,-89,Ariel_University,1c:b9:c4:15:33:dc,36,-89,Ariel_University,ec:8c:a2:08:aa:dc,36,-91,
2017-11-09 12:16:17,SM-G900F,32.10461579,35.20628354,665,5,Ariel_University,ec:8c:a2:08:a2:4c,36,-92,Ariel_University,8c:0c:90:2f:cc:38,11,-64,Ariel_University,24:c9:a1:35:a6:98,6,-74,Ariel_University,24:c9:a1:35:a5:e8,6,-84,Ariel_University,24:c9:a1:35:d3:68,11,-84,
2017-11-09 12:16:55,SM-G900F,32.10474764,35.20574001,655,5,ariel,14:ae:db:39:f8:8d,6,-89,island-365C70,24:c9:a1:76:5c:73,11,-79,Ariel_University,e0:10:7f:1a:89:c8,11,-87,,e0:10:7f:9a:89:c3,11,-89,israela_2.4,a0:4f:d4:2b:11:c1,1,-91,
2017-11-09 12:16:56,SM-G900F,32.10474728,35.20571958,655,6,Ariel_University,24:c9:a1:33:3b:68,6,-92,Ariel_University,8c:0c:90:2f:ca:48,11,-73,Ariel_University,8c:0c:90:2e:f0:d8,1,-77,Ariel_University,8c:0c:90:30:05:58,11,-80,Ariel_University,24:c9:a1:35:a5:e8,6,-85,Ariel_University,24:c9:a1:35:aa:08,11,-86,
